species,district,dbh_true,dbh_wrong,dbh_correct,co2_true,co2_wrong,co2_correct
Custard apple,Ahmednagar,6.369426752,7.221560450558691,7.3806013418425875,23.21165870931023,31.061141224304304,34.64870565503617
Custard apple,Ahmednagar,4.140127389,6.639699377417948,6.763082616499233,8.544077200340189,25.560991508010446,28.246272526171285
Custard apple,Ahmednagar,4.140127389,4.89290055259283,4.996398872216332,8.544077200340189,12.588888646580049,14.085296994683189
Custard apple,Ahmednagar,7.006369427,9.17397762011986,9.322929142891525,28.955909184533045,54.116185769844634,59.813291809652526
Custard apple,Ahmednagar,7.006369427,6.916749260710375,7.088039577868987,28.955909184533045,28.103867218055424,31.65105591357939
Custard apple,Pune,17.8343949,18.231528036418407,18.595883269247235,252.99550712018188,266.2581385221649,297.25574026550595
Custard apple,Ahmednagar,6.050955414,5.990850272576514,6.084273654834717,20.60748253890276,20.135694335892545,22.086090310628
Custard apple,Ahmednagar,4.140127389,5.208529134530158,5.308313509431605,8.544077200340189,14.553665760978472,16.18733608258941
Custard apple,Ahmednagar,8.598726115,8.409861792603552,8.603294217152953,46.56724222750842,44.22863354913913,49.581650117997924
Custard apple,Ahmednagar,7.643312102,8.257580902505609,8.407119533878117,35.432897434458596,42.39278538082353,46.88183486442694
Custard apple,Ahmednagar,7.961783439,7.953046087465253,8.120961190584266,38.95268567407704,38.85358417885887,43.14201696505089
Custard apple,Ahmednagar,7.324840764,7.196177211486082,7.4171446410100215,32.101488156493836,30.80843665624899,35.347617443363475
Custard apple,Ahmednagar,9.554140127,9.030495972068405,9.266936296736105,59.46177883303448,52.17281734826154,58.96915719549969
Custard apple,Ahmednagar,5.095541401,4.857408950782787,4.920882879499104,13.831680419711718,12.378049108425257,13.605986413847418
Custard apple,Ahmednagar,11.46496815,9.596577355114833,9.86107925525809,90.76917493401163,60.07632311921016,67.82229372970046
Custard apple,Ahmednagar,9.554140127,7.927261496436246,8.114477982798658,59.46177883303448,38.561965156507874,43.127830086000905
Custard apple,Ahmednagar,7.324840764,6.912282232470961,7.054532061735409,32.101488156493836,28.0617765719561,31.370868647833465
Custard apple,Ahmednagar,6.687898089,6.248222069550057,6.399957456284752,25.99353527108367,22.19976355766588,24.918704359383387
Custard apple,Ahmednagar,6.050955414,4.828592566210466,4.910061456091372,20.60748253890276,12.208352834797434,13.484233980524378
Custard apple,Ahmednagar,6.687898089,7.965845723605339,8.070403565450409,25.99353527108367,38.998810167397224,42.778317828019915
Custard apple,Ahmednagar,7.643312102,7.8710901370938595,8.071369118424736,35.432897434458596,37.931001092446714,42.81115121040368
Custard apple,Ahmednagar,7.006369427,5.925907659146067,6.030888836507641,28.955909184533045,19.632910687355743,21.694141228155647
Custard apple,Ahmednagar,6.050955414,8.237039092070962,8.429094473719708,20.60748253890276,42.1485253653084,47.45851894621629
Custard apple,Ahmednagar,6.050955414,6.53331911250615,6.641003025198935,20.60748253890276,24.620901536717998,27.021734978069805
Custard apple,Ahmednagar,7.643312102,6.5028696555274745,6.64867258388418,35.432897434458596,24.355501899523063,27.188050510552873
Custard apple,Ahmednagar,7.324840764,5.89911971848421,6.064156001112123,32.101488156493836,19.427624329279556,21.979604600134618
Custard apple,Ahmednagar,10.50955414,8.924991748215415,9.073611480331026,74.17694226985951,50.769574054851695,56.03531253235167
Custard apple,Pune,8.598726115,8.676037362975073,8.848601136182863,46.56724222750842,47.54436479007727,52.817210182394575
Custard apple,Ahmednagar,7.006369427,6.580212244842866,6.70487687566731,28.955909184533045,25.032829566657014,27.572641000107154
Custard apple,Ahmednagar,10.50955414,9.86341819610631,10.089482070158148,74.17694226985951,64.02315131753174,71.82469676443033
Custard apple,Ahmednagar,11.46496815,11.187108879123535,11.362555827349587,90.76917493401163,85.7469766894507,94.20773724914066
Custard apple,Ahmednagar,6.369426752,8.407523913633248,8.50915983720754,23.21165870931023,44.200113846998484,48.24907660464209
Custard apple,Ahmednagar,3.184713376,4.410715360922729,4.546087611229198,4.648540150229806,9.89587781457369,11.307683892951566
Custard apple,Ahmednagar,5.732484076,4.847798726582227,4.9713790969076115,18.178112970681806,12.321307493809533,13.843154934338772
Custard apple,Ahmednagar,1.910828025,6.634694873528182,6.769758193411268,1.421109317670866,25.516316749262334,28.496637251252444
Custard apple,Ahmednagar,8.917197452,7.087096764346199,7.1562824982844715,50.66677000623624,29.735823535289967,32.17246370356175
Custard apple,Ahmednagar,8.280254777,6.4524499530503086,6.620108797564397,42.66333031348004,23.919634852897463,26.79758709011583
Custard apple,Ahmednagar,4.140127389,5.595777861432729,5.706650453501931,8.544077200340189,17.188170393511076,19.039756658843693
Custard apple,Ahmednagar,3.821656051,5.915381806508082,6.042166837230841,7.09605670261685,19.552100568174357,21.84107629680139
Custard apple,Ahmednagar,4.140127389,4.4143134381427975,4.50651239013197,8.544077200340189,9.914616431741077,10.999982350707548
Custard apple,Ahmednagar,6.687898089,6.649548598506995,6.775091944451784,25.99353527108367,25.649044516436124,28.28377968738275
Custard apple,Ahmednagar,7.006369427,6.69644355581409,6.790575157409793,28.955909184533045,26.070655022863143,28.68181375059502
Custard apple,Ahmednagar,7.006369427,7.367164856233012,7.487957023103048,28.955909184533045,32.53346125300819,35.88641476699163
Custard apple,Ahmednagar,6.369426752,5.534073943103394,5.65897497357575,23.21165870931023,16.751653126418564,18.8042598757158
Custard apple,Ahmednagar,7.961783439,7.245320552364503,7.388881245095327,38.95268567407704,31.298751391676028,34.59246814964912
Custard apple,Ahmednagar,5.732484076,6.962200082108407,7.076937270838285,18.178112970681806,28.534170367031773,31.342626822254804
Custard apple,Ahmednagar,10.82802548,8.701275049825247,8.844712064965565,79.49643881100387,47.86584068662555,52.569636990527755
Custard apple,Ahmednagar,7.643312102,8.460941336807563,8.613250179809915,35.432897434458596,44.85436538858008,49.64796151700951
Custard apple,Ahmednagar,7.643312102,6.586169863292251,6.751127648390256,35.432897434458596,25.085442216158906,28.29513275058525
Custard apple,Ahmednagar,8.280254777,8.28698206171664,8.47408671733136,42.66333031348004,42.743788766985546,47.88987289275544
Custard apple,Ahmednagar,6.369426752,6.585304636647191,6.72760446934851,23.21165870931023,25.077797364762993,28.022591502033688
Custard apple,Ahmednagar,7.643312102,6.263268564246775,6.3676927011706805,35.432897434458596,22.323987438813923,24.69093724780982
Custard apple,Ahmednagar,4.458598726,3.7111033209341797,3.793671327382875,10.146905811689306,6.628884253959959,7.422984965818333
Custard apple,Ahmednagar,5.095541401,5.912172671402634,6.058167757459567,13.831680419711718,19.527500794726684,21.968612294963247
Custard apple,Ahmednagar,6.687898089,7.251827272469432,7.381283469032498,25.99353527108367,31.36400084552944,34.69360611934706
Custard apple,Ahmednagar,6.050955414,8.129252797459602,8.320906984121711,20.60748253890276,40.879994569328794,45.723433282933684
Custard apple,Ahmednagar,8.598726115,6.728080739249697,6.86176807831341,46.56724222750842,26.357301294753196,29.270526265498983
Custard apple,Pune,14.33121019,14.235629062869885,14.366883583542968,152.32444983101988,149.97788616158567,162.61196812115546
Custard apple,Ahmednagar,7.324840764,6.5742632361161695,6.7243432094528295,32.101488156493836,24.980355654980077,28.042588194811326
Custard apple,Ahmednagar,7.006369427,8.793803063025022,8.957533328493586,28.955909184533045,49.055013089433864,54.17807646574992
Custard apple,Ahmednagar,6.369426752,6.5281862472196295,6.637757338143452,23.21165870931023,24.576048412502427,27.0238096647871
Custard apple,Ahmednagar,12.10191083,11.41468591137003,11.598797773680296,102.89979999652833,89.84828061933784,98.52296559615539
Custard apple,Pune,13.69426752,15.204943940034827,15.52183676153946,137.0766251757135,174.74234510828978,195.18507682323641
Custard apple,Ahmednagar,3.184713376,4.141880317126671,4.195802398051836,4.648540150229806,8.552472281583142,9.342408750139727
Custard apple,Ahmednagar,6.050955414,8.192597322761046,8.47714050805459,20.60748253890276,41.62282022638642,48.02626974757013
Custard apple,Ahmednagar,6.369426752,7.517071835005073,7.657050316816111,23.21165870931023,34.08994927364741,37.7437016951438
Custard apple,Ahmednagar,8.598726115,8.54007344707971,8.71726783265338,46.56724222750842,45.83363429662465,51.27113058273651
Custard apple,Ahmednagar,9.872611465,8.64853265200185,8.874014423908985,64.16167838857679,47.19541465056381,52.973285488993696
Custard apple,Ahmednagar,6.687898089,6.8921007423554,7.048581787428876,25.99353527108367,27.872063395984316,31.191073637892366
Custard apple,Ahmednagar,3.184713376,3.230096354633293,3.2710714390179576,4.648540150229806,4.803671251702058,5.245342479096532
Custard apple,Ahmednagar,4.458598726,4.39122908076241,4.497020449743674,10.146905811689306,9.794744408324403,10.954904582867039
Custard apple,Ahmednagar,6.050955414,5.890514814617822,5.99921350387369,20.60748253890276,19.361942044451652,21.566805973218006
Custard apple,Ahmednagar,8.598726115,8.548104342820174,8.77861323170463,46.56724222750842,45.93369053007897,52.09015088418475
Custard apple,Ahmednagar,6.369426752,6.265608569233483,6.37930455797934,23.21165870931023,22.343341966733746,24.726729478784495
Custard apple,Ahmednagar,8.280254777,7.680879324612472,7.825389775571354,42.66333031348004,35.83824673033171,39.70619241129692
Custard apple,Ahmednagar,7.324840764,7.597810794435924,7.748363320014439,32.101488156493836,34.945449422038685,38.65839199771542
Custard apple,Ahmednagar,10.82802548,9.129871063775381,9.325942548673394,79.49643881100387,53.514484290214604,59.598439165861684
Custard apple,Ahmednagar,5.414012739,4.891956075407673,4.992214448047565,15.920550619963201,12.583251684307367,14.028600261996868
Custard apple,Ahmednagar,7.006369427,6.430644271919076,6.572924869044418,28.955909184533045,23.73251574130314,26.510942746811022
Custard apple,Ahmednagar,10.1910828,7.500211140171582,7.66899315953019,69.06603681083587,33.912816930328155,38.024414395930584
Custard apple,Ahmednagar,7.324840764,6.08321033753653,6.194721099640521,32.101488156493836,20.86322985905176,23.064652864413606
Custard apple,Ahmednagar,7.324840764,7.720984619097766,7.884149490709511,32.101488156493836,36.27387936874584,40.61096456412218
Custard apple,Ahmednagar,7.006369427,8.171326802149988,8.303905181068624,28.955909184533045,41.37253721298788,45.51823637313276
Custard apple,Ahmednagar,3.821656051,4.690436053760311,4.791957394123941,7.09605670261685,11.413216064347177,12.726438335489787
Custard apple,Ahmednagar,10.82802548,10.591679651682846,10.785941950890821,79.49643881100387,75.52866206274123,83.52984154061335
Custard apple,Ahmednagar,6.050955414,8.126573650793729,8.288429634603817,20.60748253890276,40.848744556381845,45.21255779181019
Custard apple,Ahmednagar,6.687898089,8.75880378487881,8.890973696716681,25.99353527108367,48.603248782904586,53.636530678320796
Custard apple,Ahmednagar,7.006369427,6.907899118625286,7.037637783096551,28.955909184533045,28.02051149551238,31.108824244818404
Custard apple,Ahmednagar,8.280254777,6.749451562277386,6.943928575208109,42.66333031348004,26.55193981253342,30.310470440683144
Custard apple,Ahmednagar,7.006369427,7.560437494560535,7.753961960779533,28.955909184533045,34.547946712250855,38.680065722124816
Custard apple,Ahmednagar,6.687898089,4.951110651871181,5.03129553918375,25.99353527108367,12.93908235611317,14.161142872357463
Custard apple,Ahmednagar,6.369426752,6.466815772424515,6.573314053993575,23.21165870931023,24.043368022104765,26.511113584433243
Custard apple,Ahmednagar,6.050955414,7.554642039367858,7.7626502927917675,20.60748253890276,34.4865378439476,38.890715092312895
Custard apple,Ahmednagar,6.369426752,6.631473679271051,6.809607641365283,23.21165870931023,25.487584954678344,28.85435605979039
Custard apple,Ahmednagar,6.687898089,7.93305452541926,8.034298755364867,25.99353527108367,38.627374394556874,42.00698151086873
Custard apple,Ahmednagar,6.687898089,7.307021510032902,7.394121293712616,25.99353527108367,31.920601387486442,34.779278712387836
Custard apple,Ahmednagar,6.369426752,7.611946009673339,7.772931930255321,23.21165870931023,35.09646634223719,39.12754263466173
Custard apple,Ahmednagar,6.369426752,6.590965455225448,6.730618815815163,23.21165870931023,25.127838492395533,28.029857104715386
Custard apple,Ahmednagar,8.280254777,8.44011223433114,8.58030984129587,42.66333031348004,44.5986018976832,49.14407512591371
Custard apple,Ahmednagar,5.095541401,4.905382607248545,4.96170535955248,13.831680419711718,12.663520782575333,13.796389510681822
Custard apple,Ahmednagar,6.369426752,7.279304037484162,7.420751401965569,23.21165870931023,31.640391092143883,35.28357989635899
Custard apple,Pune,18.15286624,17.763285698975036,18.491270662002627,263.6005131541393,250.66138094906265,293.3223378809434
Custard apple,Ahmednagar,9.872611465,7.825885845793636,8.007440509756243,64.16167838857679,37.427525072111465,41.925952394585146
Custard apple,Ahmednagar,7.961783439,8.778523100952313,9.028652307060389,38.95268567407704,48.85748963267008,55.22733607629241
Custard apple,Ahmednagar,7.643312102,7.6921797350856265,7.729150701697928,35.432897434458596,35.960691316063546,38.54846294410247
Custard apple,Ahmednagar,7.006369427,8.416246526972568,8.584333003695345,28.955909184533045,44.30657402563248,49.58898506144617
Custard apple,Ahmednagar,6.687898089,7.606626860815909,7.750865027808178,25.99353527108367,35.03959447417791,38.88805181431019
Custard apple,Ahmednagar,2.866242038,2.892463817330962,2.9680021415530304,3.6404846830585993,3.7182191125419095,4.197515643416479
Custard apple,Ahmednagar,5.095541401,5.9800898513855945,6.082866785570922,13.831680419711718,20.051887323763413,22.117585583606175
Custard apple,Ahmednagar,6.369426752,6.038300970281085,6.153690094322462,23.21165870931023,20.507636162366765,22.7380140693171
Custard apple,Ahmednagar,6.687898089,7.780207362770537,7.9010882791516925,25.99353527108367,36.92265220167911,40.59906089301304
Custard apple,Ahmednagar,7.961783439,6.3677659082518066,6.473926539785842,38.95268567407704,23.19761933204016,25.482809122125886
Custard apple,Ahmednagar,7.006369427,8.536204646785308,8.676861593761554,28.955909184533045,45.785477551776104,50.622517906926824
Custard apple,Ahmednagar,6.687898089,6.709305732388461,6.8102433244425065,25.99353527108367,26.186976658090774,28.739838686106616
Custard apple,Ahmednagar,7.006369427,6.536439119186876,6.652754461763315,28.955909184533045,24.648188201611628,27.263188118282773
Custard apple,Ahmednagar,7.961783439,6.72869704661193,6.903978930700452,38.95268567407704,26.362903014057284,29.64591706389292
Custard apple,Ahmednagar,4.458598726,5.870953959262006,5.9618873442629825,10.146905811689306,19.213102289700032,21.082583344906876
Custard apple,Ahmednagar,6.369426752,6.007214886419556,6.04565618844097,23.21165870931023,20.263530692445514,21.649512826817745
Custard apple,Ahmednagar,10.1910828,10.000919154324901,10.238949620858797,69.06603681083587,66.11286477002663,74.05691705074202
Custard apple,Ahmednagar,7.643312102,6.77117526996325,6.907935554765793,35.432897434458596,26.750627795365354,29.745957171931437
Custard apple,Ahmednagar,4.458598726,6.014399858734052,6.17188068440969,10.146905811689306,20.31980339517563,22.86324847901866
Custard apple,Ahmednagar,8.280254777,5.847094243137407,5.982005393531612,42.66333031348004,19.03243641448318,21.210093363700615
Custard apple,Ahmednagar,7.006369427,6.354241045297068,6.4452543689589135,28.955909184533045,23.083471386870684,25.383363288064366
Custard apple,Ahmednagar,10.50955414,8.550037906526914,8.6444010251692,74.17694226985951,45.957799176563675,49.80615546676008
Custard apple,Ahmednagar,8.598726115,5.82550258898054,5.941436791336708,46.56724222750842,18.869780873998693,21.034777470143634
Custard apple,Ahmednagar,6.369426752,8.429722126290422,8.633370338917937,23.21165870931023,44.47133129053522,50.01693381387686
Custard apple,Ahmednagar,1.910828025,6.280708656038871,6.412152081574719,1.421109317670866,22.468466571131568,24.939179292208657
Custard apple,Ahmednagar,7.643312102,6.100498763222935,6.2375651172871285,35.432897434458596,21.00104795244422,23.381746660987435
Custard apple,Ahmednagar,6.050955414,7.9354999044153365,8.103015458876714,20.60748253890276,38.655004164049174,42.92494496039622
Custard apple,Ahmednagar,3.821656051,5.213095387000991,5.305129392026233,7.09605670261685,14.583283809727908,16.093116104340222
Custard apple,Ahmednagar,6.687898089,6.517453741122928,6.6767985410313315,25.99353527108367,24.48241362288082,27.519032384511377
Custard apple,Ahmednagar,11.46496815,9.984938518558131,10.158892136769401,90.76917493401163,65.86803179133831,72.56740761791683
Custard apple,Ahmednagar,8.280254777,7.117867443326281,7.218041060840718,42.66333031348004,30.036209732654385,32.92213255519842
Custard apple,Ahmednagar,11.14649682,10.087385938769767,10.230341577196329,85.02652884565536,67.44656057693334,73.94198714456321
Custard apple,Ahmednagar,7.006369427,6.672264660386017,6.871941055419413,28.955909184533045,25.85278554919599,29.396240665277727
Custard apple,Ahmednagar,8.598726115,6.539992597326996,6.672923954242691,46.56724222750842,24.679286829032208,27.57756671367635
Custard apple,Ahmednagar,5.414012739,7.170740058601754,7.336820625784539,15.920550619963201,30.556372962240548,34.11466037933124
Custard apple,Ahmednagar,11.46496815,12.132683195696396,12.363000802823418,90.76917493401163,103.50784802296178,115.17333229995343
Custard apple,Ahmednagar,5.732484076,7.93744846156897,8.07572114652003,18.178112970681806,38.677028506252114,42.72197476581378
Custard apple,Ahmednagar,6.050955414,7.76581796795641,7.890735854109142,20.60748253890276,36.76441744438233,40.72993233759713
Custard apple,Ahmednagar,4.458598726,5.5446355733282315,5.676196737951155,10.146905811689306,16.8259171470229,18.834086919182756
Custard apple,Ahmednagar,5.732484076,5.910209159225073,6.004056683054282,18.178112970681806,19.512458089809673,21.46442812380298
Custard apple,Ahmednagar,7.324840764,6.944776492152323,7.099649839212509,32.101488156493836,28.368773741438986,31.57331737774508
Custard apple,Ahmednagar,6.050955414,6.161421674079021,6.294997561942901,20.60748253890276,21.490827191946494,23.977457361267113
Custard apple,Ahmednagar,9.872611465,9.48427718970141,9.723610545761918,64.16167838857679,58.457899011195956,65.65203218220272
Custard apple,Ahmednagar,4.458598726,5.5010772748783,5.613830758213762,10.146905811689306,16.52084055195887,18.371535056510474
Custard apple,Ahmednagar,4.140127389,4.79418903239567,4.847830419238009,8.544077200340189,12.0074981176642,13.03832485122674
Custard apple,Ahmednagar,9.872611465,8.88383032220157,9.035710809396903,64.16167838857679,50.22800880042673,55.239159451561775
Custard apple,Ahmednagar,4.777070064,4.544858448699198,4.616609445816994,11.908259975651667,10.608173363324807,11.646058119599035
Custard apple,Ahmednagar,9.554140127,7.318605816027748,7.453430780397991,59.46177883303448,32.03812982010455,35.66309669032612
Custard apple,Ahmednagar,7.961783439,6.37772367056725,6.472637783946008,38.95268567407704,23.28186627373651,25.588640911311447
Custard apple,Ahmednagar,5.732484076,8.073242406516405,8.189060174626551,18.178112970681806,40.229507242368086,44.24856941210529
Custard apple,Ahmednagar,10.1910828,9.289529361076152,9.45117549773512,69.06603681083587,55.71072125460868,61.44688635702217
Custard apple,Pune,17.8343949,15.44856291430272,15.681821433333841,252.99550712018188,181.30664814052497,199.86849121133156
Custard apple,Ahmednagar,7.006369427,7.85222057885695,8.064593080911395,28.955909184533045,37.720370420549806,42.5391359170692
Custard apple,Ahmednagar,8.280254777,8.323651472466166,8.38652305713511,42.66333031348004,43.18387280877046,46.49316354681901
Custard apple,Ahmednagar,5.732484076,6.973824307566041,7.1342357113032415,18.178112970681806,28.64481978949767,32.17044801384752
Custard apple,Ahmednagar,7.643312102,7.776161412427432,7.93237984067957,35.432897434458596,36.8781213322737,40.80077600219921
Custard apple,Ahmednagar,7.006369427,4.669753917251686,4.786749402305996,28.955909184533045,11.296799959193926,12.664961816492808
Custard apple,Ahmednagar,6.369426752,5.614971984838303,5.694447417888506,23.21165870931023,17.32526105959983,18.93163039787574
Custard apple,Ahmednagar,10.50955414,10.522602382425003,10.7540245712277,74.17694226985951,74.39077806799152,83.38515747109157
Custard apple,Ahmednagar,6.369426752,4.426715120577735,4.528992269228765,23.21165870931023,9.979358432172287,11.207646949228751
Custard apple,Ahmednagar,6.369426752,7.434065645781627,7.521850649193737,23.21165870931023,33.22298107154501,35.968054886862966
Custard apple,Ahmednagar,7.961783439,6.609575708916709,6.710114754469992,38.95268567407704,25.29275161147966,27.69981204487928
Custard apple,Ahmednagar,9.554140127,7.568577413869849,7.732935913252091,59.46177883303448,34.6343025950409,38.66484387629177
Custard apple,Ahmednagar,18.15286624,10.870475734248899,11.195499532461845,263.6005131541393,80.22135771593797,91.83153481765898
Custard apple,Ahmednagar,3.184713376,4.412249709190668,4.483720971364877,4.648540150229806,9.903866161688024,10.91301339349779
Custard apple,Ahmednagar,7.006369427,6.553588539219663,6.665208108215125,28.955909184533045,24.798479139657886,27.309541783810428
Custard apple,Ahmednagar,4.458598726,4.31334003054525,4.375882893633975,10.146905811689306,9.39639238881696,10.323834650443796
Custard apple,Ahmednagar,14.64968153,17.446757093372184,17.692607788363713,160.29307337458766,240.42050640781466,262.8561281260196
Custard apple,Ahmednagar,10.82802548,8.850360650552107,9.088750878785413,79.49643881100387,49.790079156602125,55.880959119712344
Custard apple,Ahmednagar,9.23566879,5.798222117930967,5.936637352470707,54.96420382739869,18.665405007840043,20.88237611243259
Custard apple,Ahmednagar,4.140127389,4.456939482738688,4.528005311210815,8.544077200340189,10.138147374685488,11.144051163031591
Custard apple,Ahmednagar,7.006369427,6.206330231563617,6.333346091257596,28.955909184533045,21.855980364591765,24.305823142853757
Custard apple,Ahmednagar,7.006369427,7.250723785668469,7.413856268196134,28.955909184533045,31.352929624643515,34.97030401221827
Custard apple,Ahmednagar,10.50955414,9.523520545461935,9.681007276561296,74.17694226985951,59.02060042565107,65.13922513102699
Custard apple,Ahmednagar,7.006369427,6.504482462612764,6.68031420905448,28.955909184533045,24.369518204148864,27.601060339290783
Custard apple,Ahmednagar,5.095541401,5.486083538567614,5.586006705790995,13.831680419711718,16.41656067231059,18.10517613942051
Custard apple,Ahmednagar,8.917197452,7.926845166783705,8.091382218305181,50.66677000623624,38.55726679696179,42.848612956021796
Custard apple,Ahmednagar,5.095541401,4.889687460344838,4.991823554554111,13.831680419711718,12.56971768369294,14.036837672849792
Custard apple,Ahmednagar,8.280254777,6.880315533787,7.072037777262421,42.66333031348004,27.761616772921784,31.517171317692632
Custard apple,Ahmednagar,7.961783439,7.214266849352364,7.412799248435715,38.95268567407704,30.98840901219054,35.11326238614989
Custard apple,Ahmednagar,8.280254777,7.987279948786059,8.103094169139816,42.66333031348004,39.24269570231947,42.94489232543844
Custard apple,Ahmednagar,6.369426752,5.5236272636235135,5.653246446462515,23.21165870931023,16.678381191444057,18.665996441216958
Custard apple,Ahmednagar,7.961783439,7.985364338363727,8.11528198912401,38.95268567407704,39.22086406265875,43.17521856206388
Custard apple,Ahmednagar,8.917197452,8.947837288412355,9.146821179047265,50.66677000623624,51.071582021667595,57.23277814431495
Custard apple,Ahmednagar,5.732484076,6.070957248465093,6.174987490434455,18.178112970681806,20.76586445446688,22.885777997003004
Custard apple,Ahmednagar,6.050955414,7.878267365530099,8.046523742406274,20.60748253890276,38.01129183724731,42.3454574593355
Custard apple,Ahmednagar,7.006369427,7.667389339748758,7.8105662947039205,28.955909184533045,35.69238826329313,39.657072562160096
Custard apple,Ahmednagar,7.643312102,9.172324259493433,9.3355481051491,35.432897434458596,54.093561560101264,59.41999986071763
Custard apple,Ahmednagar,7.961783439,6.5290714984432086,6.665926335933368,38.95268567407704,24.583780787466065,27.401157116874163
Custard apple,Ahmednagar,13.37579618,9.491284513828518,9.703876316591424,129.79409665640597,58.55815051514857,65.6666451890262
Custard apple,Ahmednagar,7.006369427,6.5055302851458086,6.681752037587974,28.955909184533045,24.378626897622127,27.651459911798653
Custard apple,Ahmednagar,5.732484076,5.121966164546126,5.28288789675698,18.178112970681806,13.998661948355117,15.945116324920006
Custard apple,Ahmednagar,6.050955414,5.95908938724105,6.094170417036275,20.60748253890276,19.888898790419624,22.251747493940652
Custard apple,Ahmednagar,7.643312102,6.723733649857155,6.810985898151901,35.432897434458596,26.31780911745804,28.815910868170953
Custard apple,Pune,20.06369427,17.282991485117577,17.5396767130103,332.49618080913757,235.2172969766353,259.08471444000827
Custard apple,Ahmednagar,11.14649682,7.522313479738761,7.637584609638067,85.02652884565536,34.145123094473824,37.50677929242155
Custard apple,Pune,22.29299363,14.909495451778692,15.137016892409868,424.5648532585443,166.96575535510476,184.02529774107788
Custard apple,Ahmednagar,7.961783439,7.067987673172808,7.248811719118053,38.95268567407704,29.550143033257918,33.41203970943031
Custard apple,Ahmednagar,4.458598726,4.77383416648748,4.831818526811804,10.146905811689306,11.889554220328998,12.987480859447272
Custard apple,Ahmednagar,10.50955414,9.935725094446783,10.082498461795995,74.17694226985951,65.117296990323,71.2417729399756
Custard apple,Ahmednagar,6.369426752,8.033089615320485,8.219394845179275,23.21165870931023,39.76683519125291,44.743086849591634
Custard apple,Ahmednagar,6.050955414,6.280471716642597,6.388564968965686,20.60748253890276,22.466500137765884,24.896533101399896
Custard apple,Ahmednagar,9.872611465,8.02542797448235,8.156275674474383,64.16167838857679,39.67889756201417,43.70358352189225
Custard apple,Ahmednagar,12.10191083,8.863216499473873,9.129330097701294,102.89979999652833,49.95803178983014,57.1096602883978
Custard apple,Ahmednagar,6.687898089,7.096617112764668,7.209642303214638,25.99353527108367,29.828578543135936,32.79515615451682
Custard apple,Ahmednagar,5.414012739,6.455874211156635,6.594285860687777,15.920550619963201,23.949095106063243,26.734141260923984
Custard apple,Ahmednagar,6.369426752,6.65435935388403,6.782761130856576,23.21165870931023,25.69211578111083,28.49911097845762
Custard apple,Ahmednagar,7.006369427,5.843224073853578,5.958812921303051,28.955909184533045,19.003222988593986,21.09172560399241
Custard apple,Ahmednagar,11.14649682,8.551090542132611,8.732607905950099,85.02652884565536,45.970926993494054,51.14096426425122
Custard apple,Ahmednagar,7.006369427,6.6112989538535345,6.718346887362813,28.955909184533045,25.308053048543112,27.863726596841246
Custard apple,Ahmednagar,7.006369427,6.448798761095739,6.5718753581980005,28.955909184533045,23.888244923726827,26.48690311568435
Custard apple,Ahmednagar,6.050955414,7.655221830811057,7.701312429438825,20.60748253890276,35.56111909773145,38.01131428228928
Custard apple,Ahmednagar,8.598726115,6.9714907874516605,7.071320668278848,46.56724222750842,28.622587780588532,31.398470979448785
Custard apple,Ahmednagar,12.7388535,10.5122803355088,10.666701169925954,115.90329054560708,74.22159047110414,81.0261550312292
Custard apple,Ahmednagar,7.006369427,6.574438241790969,6.682022949838615,28.955909184533045,24.981898418192262,27.622809129777664
Custard apple,Ahmednagar,4.140127389,5.554625871844785,5.6574978229241175,8.544077200340189,16.89633591752547,18.811650540053947
Custard apple,Ahmednagar,7.643312102,6.86052199235884,7.035755473371985,35.432897434458596,27.576680220088704,31.05409095896746
Custard apple,Ahmednagar,5.732484076,6.5432010397963944,6.651979593521969,18.178112970681806,24.7073850092708,27.15167244272345
Custard apple,Ahmednagar,7.643312102,6.427520179343536,6.557911652699994,35.432897434458596,23.705775710374702,26.51232345565813
Custard apple,Ahmednagar,6.687898089,7.290279131691753,7.418291031299529,25.99353527108367,31.751175908513723,35.02176057331965
Custard apple,Ahmednagar,4.777070064,4.0952158306915845,4.133595162343608,11.908259975651667,8.330585673675492,9.003335479882885
Custard apple,Ahmednagar,8.280254777,7.198688228236155,7.358060070763144,42.66333031348004,30.833382914600595,34.32345736803529
Custard apple,Ahmednagar,11.14649682,8.282662589747407,8.492499209479446,85.02652884565536,42.69211788917132,48.0895812294168
Custard apple,Ahmednagar,7.006369427,7.7243333117046,7.891129761611948,28.955909184533045,36.31038912136994,40.43514700374659
Custard apple,Ahmednagar,11.46496815,10.71731910616737,10.968101989989927,90.76917493401163,77.62350797461025,86.7354331565639
Custard apple,Ahmednagar,6.687898089,6.089308994353844,6.17036990588144,25.99353527108367,20.91178756803044,22.87514158079613
Custard apple,Ahmednagar,6.687898089,7.3025264684146105,7.419576670415753,25.99353527108367,31.87506316980828,35.17431494879946
Guava,Ahmednagar,4.140127389,5.063333109382396,5.280418621919359,8.544077200340189,13.629692245417148,16.781725367357808
Guava,Ahmednagar,6.369426752,6.255948683971161,6.419849991830224,23.21165870931023,22.263505233117304,26.098289125698713
Guava,Ahmednagar,5.732484076,5.830813468316681,6.011104642733234,18.178112970681806,18.909715455402168,22.758989090573664
